timestamp,line
2025-05-08T15:46:38.000100,189.49
2025-05-08T15:46:38.051202,189.49
2025-05-08T15:46:38.102303,189.50
2025-05-08T15:46:38.148265,189.50
2025-05-08T15:46:38.199611,189.50
2025-05-08T15:46:38.250193,189.50
2025-05-08T15:46:38.301370,189.51
2025-05-08T15:46:38.347337,189.51
2025-05-08T15:46:38.398415,189.51
2025-05-08T15:46:38.449484,189.52
2025-05-08T15:46:38.500618,189.52
2025-05-08T15:46:38.551842,189.52
2025-05-08T15:46:38.597843,189.53
2025-05-08T15:46:38.648900,189.53
2025-05-08T15:46:38.699986,189.53
2025-05-08T15:46:38.751090,189.54
2025-05-08T15:46:38.802141,189.54
2025-05-08T15:46:38.848145,189.54
2025-05-08T15:46:38.899358,189.54
2025-05-08T15:46:38.950153,189.55
2025-05-08T15:46:39.001258,189.55
2025-05-08T15:46:39.052562,189.55
2025-05-08T15:46:39.098491,189.56
2025-05-08T15:46:39.149584,189.56
2025-05-08T15:46:39.200681,189.56
2025-05-08T15:46:39.251774,189.57
2025-05-08T15:46:39.297740,189.57
2025-05-08T15:46:39.348830,189.57
2025-05-08T15:46:39.399852,189.58
2025-05-08T15:46:39.450995,189.58
2025-05-08T15:46:39.502086,189.58
2025-05-08T15:46:39.547977,189.58
2025-05-08T15:46:39.599106,189.59
2025-05-08T15:46:39.650247,189.59
2025-05-08T15:46:39.701315,189.59
2025-05-08T15:46:39.752413,189.60
2025-05-08T15:46:39.798401,189.60
2025-05-08T15:46:39.849438,189.60
2025-05-08T15:46:39.900459,189.61
2025-05-08T15:46:39.951515,189.61
2025-05-08T15:46:39.997396,189.61
2025-05-08T15:46:40.048518,189.61
2025-05-08T15:46:40.099618,189.62
2025-05-08T15:46:40.150696,189.62
2025-05-08T15:46:40.201972,189.62
2025-05-08T15:46:40.247792,189.63
2025-05-08T15:46:40.298957,189.63
2025-05-08T15:46:40.350053,189.63
2025-05-08T15:46:40.401038,189.64
2025-05-08T15:46:40.452198,189.64
2025-05-08T15:46:40.498262,189.64
2025-05-08T15:46:40.549190,189.64
2025-05-08T15:46:40.600390,189.65
2025-05-08T15:46:40.651307,189.65
2025-05-08T15:46:40.702389,189.65
2025-05-08T15:46:40.748413,189.66
2025-05-08T15:46:40.799553,189.66
2025-05-08T15:46:40.850733,189.66
2025-05-08T15:46:40.901842,189.67
2025-05-08T15:46:40.947866,189.67
2025-05-08T15:46:40.998784,189.67
2025-05-08T15:46:41.049966,189.67
2025-05-08T15:46:41.101075,189.68
2025-05-08T15:46:41.152118,189.68
2025-05-08T15:46:41.198013,189.68
2025-05-08T15:46:41.249167,189.69
2025-05-08T15:46:41.300337,189.69
2025-05-08T15:46:41.351323,189.69
2025-05-08T15:46:41.402400,189.70
2025-05-08T15:46:41.448371,189.70
2025-05-08T15:46:41.499481,189.70
2025-05-08T15:46:41.550551,189.70
2025-05-08T15:46:41.601574,189.71
2025-05-08T15:46:41.647648,189.71
2025-05-08T15:46:41.698706,189.71
2025-05-08T15:46:41.749780,189.72
2025-05-08T15:46:41.800892,189.72
2025-05-08T15:46:41.851998,189.72
2025-05-08T15:46:41.897923,189.72
2025-05-08T15:46:41.949110,189.73
2025-05-08T15:46:42.000208,189.73
2025-05-08T15:46:42.051273,189.73
2025-05-08T15:46:42.102377,189.74
2025-05-08T15:46:42.148328,189.74
2025-05-08T15:46:42.199426,189.74
2025-05-08T15:46:42.250456,189.74
2025-05-08T15:46:42.301603,189.75
2025-05-08T15:46:42.347569,189.75
2025-05-08T15:46:42.398648,189.75
2025-05-08T15:46:42.449753,189.76
2025-05-08T15:46:42.500718,189.76
2025-05-08T15:46:42.551921,189.76
2025-05-08T15:46:42.597800,189.76
2025-05-08T15:46:42.648980,189.77
2025-05-08T15:46:42.700071,189.77
2025-05-08T15:46:42.751188,189.77
2025-05-08T15:46:42.802265,189.78
2025-05-08T15:46:42.849001,189.78
2025-05-08T15:46:42.899247,189.78
2025-05-08T15:46:42.950361,189.78
2025-05-08T15:46:43.001481,189.79
2025-05-08T15:46:43.052544,189.79
2025-05-08T15:46:43.098532,189.79
2025-05-08T15:46:43.149602,189.80
2025-05-08T15:46:43.200624,189.80
2025-05-08T15:46:43.251650,189.80
2025-05-08T15:46:43.297666,189.80
2025-05-08T15:46:43.348837,189.81
2025-05-08T15:46:43.399944,189.81
2025-05-08T15:46:43.451055,189.81
2025-05-08T15:46:43.502138,189.82
2025-05-08T15:46:43.548012,189.82
2025-05-08T15:46:43.599213,189.82
2025-05-08T15:46:43.650343,189.82
2025-05-08T15:46:43.701394,189.83
2025-05-08T15:46:43.752450,189.83
2025-05-08T15:46:43.798454,189.83
2025-05-08T15:46:43.849534,189.84
2025-05-08T15:46:43.900556,189.84
2025-05-08T15:46:43.951601,189.84
2025-05-08T15:46:43.997629,189.84
2025-05-08T15:46:44.048771,189.85
2025-05-08T15:46:44.099777,189.85
2025-05-08T15:46:44.150867,189.85
2025-05-08T15:46:44.201958,189.85
2025-05-08T15:46:44.247873,189.86
2025-05-08T15:46:44.299033,189.86
2025-05-08T15:46:44.350169,189.86
2025-05-08T15:46:44.401164,189.87
2025-05-08T15:46:44.452141,189.87
2025-05-08T15:46:44.498218,189.87
2025-05-08T15:46:44.549421,189.87
2025-05-08T15:46:44.600532,189.88
2025-05-08T15:46:44.651605,189.88
2025-05-08T15:46:44.697579,189.88
2025-05-08T15:46:44.748685,189.89
2025-05-08T15:46:44.799762,189.89
2025-05-08T15:46:44.850852,189.89
2025-05-08T15:46:44.901694,189.89
2025-05-08T15:46:44.947645,189.90
2025-05-08T15:46:44.998804,189.90
2025-05-08T15:46:45.049910,189.90
2025-05-08T15:46:45.101078,189.90
2025-05-08T15:46:45.152188,189.91
2025-05-08T15:46:45.198226,189.91
2025-05-08T15:46:45.249294,189.91
2025-05-08T15:46:45.300383,189.92
2025-05-08T15:46:45.351530,189.92
2025-05-08T15:46:45.402626,189.92
2025-05-08T15:46:45.448587,189.92
2025-05-08T15:46:45.499672,189.93
2025-05-08T15:46:45.550765,189.93
2025-05-08T15:46:45.601841,189.93
2025-05-08T15:46:45.647822,189.93
2025-05-08T15:46:45.698887,189.94
2025-05-08T15:46:45.749938,189.94
2025-05-08T15:46:45.801122,189.94
2025-05-08T15:46:45.852192,189.95
2025-05-08T15:46:45.898086,189.95
2025-05-08T15:46:45.949258,189.95
2025-05-08T15:46:46.000302,189.95
2025-05-08T15:46:46.051401,189.96
2025-05-08T15:46:46.102476,189.96
2025-05-08T15:46:46.148447,189.96
2025-05-08T15:46:46.199577,189.96
2025-05-08T15:46:46.250664,189.97
2025-05-08T15:46:46.301739,189.97
2025-05-08T15:46:46.347599,189.97
2025-05-08T15:46:46.398795,189.97
2025-05-08T15:46:46.449835,189.98
2025-05-08T15:46:46.500939,189.98
2025-05-08T15:46:46.551939,189.98
2025-05-08T15:46:46.597877,189.99
2025-05-08T15:46:46.649101,189.99
2025-05-08T15:46:46.700214,189.99
2025-05-08T15:46:46.751305,189.99
2025-05-08T15:46:46.802386,190.00
2025-05-08T15:46:46.848348,190.00
2025-05-08T15:46:46.899319,190.00
2025-05-08T15:46:46.950539,190.00
2025-05-08T15:46:47.001602,190.01
2025-05-08T15:46:47.047586,190.01
2025-05-08T15:46:47.098626,190.01
2025-05-08T15:46:47.149787,190.01
2025-05-08T15:46:47.200686,190.02
2025-05-08T15:46:47.251739,190.02
2025-05-08T15:46:47.297742,190.02
2025-05-08T15:46:47.348880,190.02
2025-05-08T15:46:47.400001,190.03
2025-05-08T15:46:47.451107,190.03
2025-05-08T15:46:47.502194,190.03
2025-05-08T15:46:47.548166,190.04
2025-05-08T15:46:47.599237,190.04
2025-05-08T15:46:47.650323,190.04
2025-05-08T15:46:47.701420,190.04
2025-05-08T15:46:47.752458,190.05
2025-05-08T15:46:47.798496,190.05
2025-05-08T15:46:47.849595,190.05
2025-05-08T15:46:47.900664,190.05
2025-05-08T15:46:47.951734,190.06
2025-05-08T15:46:47.998119,190.06
2025-05-08T15:46:48.048800,190.06
2025-05-08T15:46:48.099869,190.06
2025-05-08T15:46:48.151000,190.07
2025-05-08T15:46:48.202095,190.07
2025-05-08T15:46:48.247976,190.07
2025-05-08T15:46:48.299151,190.07
2025-05-08T15:46:48.350217,190.08
2025-05-08T15:46:48.401251,190.08
2025-05-08T15:46:48.452419,190.08
2025-05-08T15:46:48.498382,190.08
2025-05-08T15:46:48.549506,190.09
2025-05-08T15:46:48.600557,190.09
2025-05-08T15:46:48.651646,190.09
2025-05-08T15:46:48.697639,190.09
2025-05-08T15:46:48.748724,190.10
2025-05-08T15:46:48.799805,190.10
2025-05-08T15:46:48.850894,190.10
2025-05-08T15:46:48.901846,190.11
2025-05-08T15:46:48.947954,190.11
2025-05-08T15:46:48.999059,190.11
2025-05-08T15:46:49.050159,190.11
2025-05-08T15:46:49.101891,190.12
2025-05-08T15:46:49.152338,190.12
2025-05-08T15:46:49.198219,190.12
2025-05-08T15:46:49.249400,190.12
2025-05-08T15:46:49.300495,190.13
2025-05-08T15:46:49.351555,190.13
2025-05-08T15:46:49.397514,190.13
2025-05-08T15:46:49.448653,190.13
2025-05-08T15:46:49.499725,190.14
2025-05-08T15:46:49.550770,190.14
2025-05-08T15:46:49.601966,190.14
2025-05-08T15:46:49.647911,190.14
2025-05-08T15:46:49.698954,190.15
2025-05-08T15:46:49.750036,190.15
2025-05-08T15:46:49.801119,190.15
2025-05-08T15:46:49.852217,190.15
2025-05-08T15:46:49.898150,190.16
2025-05-08T15:46:49.949167,190.16
2025-05-08T15:46:50.000162,190.16
2025-05-08T15:46:50.051280,190.16
2025-05-08T15:46:50.102411,190.17
2025-05-08T15:46:50.148386,190.17
2025-05-08T15:46:50.199647,190.17
2025-05-08T15:46:50.250758,190.17
2025-05-08T15:46:50.301814,190.18
2025-05-08T15:46:50.347806,190.18
2025-05-08T15:46:50.398910,190.18
2025-05-08T15:46:50.449983,190.18
2025-05-08T15:46:50.501107,190.19
2025-05-08T15:46:50.552185,190.19
2025-05-08T15:46:50.598164,190.19
2025-05-08T15:46:50.649188,190.19
2025-05-08T15:46:50.700301,190.20
2025-05-08T15:46:50.751408,190.20
2025-05-08T15:46:50.802484,190.20
2025-05-08T15:46:50.848435,190.20
2025-05-08T15:46:50.899463,190.21
2025-05-08T15:46:50.950597,190.21
2025-05-08T15:46:51.001711,190.21
2025-05-08T15:46:51.047665,190.21
2025-05-08T15:46:51.098781,190.21
2025-05-08T15:46:51.149867,190.22
2025-05-08T15:46:51.200943,190.22
2025-05-08T15:46:51.252009,190.22
2025-05-08T15:46:51.297942,190.22
2025-05-08T15:46:51.349094,190.23
2025-05-08T15:46:51.400103,190.23
2025-05-08T15:46:51.451205,190.23
2025-05-08T15:46:51.502430,190.23
2025-05-08T15:46:51.548232,190.24
2025-05-08T15:46:51.599436,190.24
2025-05-08T15:46:51.650586,190.24
2025-05-08T15:46:51.701692,190.24
2025-05-08T15:46:51.747677,190.25
2025-05-08T15:46:51.798845,190.25
2025-05-08T15:46:51.849927,190.25
2025-05-08T15:46:51.900650,190.25
2025-05-08T15:46:51.952008,190.26
2025-05-08T15:46:51.998008,190.26
2025-05-08T15:46:52.049153,190.26
2025-05-08T15:46:52.100180,190.26
2025-05-08T15:46:52.151261,190.27
2025-05-08T15:46:52.202316,190.27
2025-05-08T15:46:52.248160,190.27
2025-05-08T15:46:52.299399,190.27
2025-05-08T15:46:52.350563,190.28
2025-05-08T15:46:52.401375,190.28
2025-05-08T15:46:52.452661,190.28
2025-05-08T15:46:52.498723,190.28
2025-05-08T15:46:52.549629,190.29
2025-05-08T15:46:52.601251,190.29
2025-05-08T15:46:52.651702,190.29
2025-05-08T15:46:52.697863,190.29
2025-05-08T15:46:52.748881,190.29
2025-05-08T15:46:52.800157,190.30
2025-05-08T15:46:52.851188,190.30
2025-05-08T15:46:52.902023,190.30
2025-05-08T15:46:52.948194,190.30
2025-05-08T15:46:52.999244,190.31
2025-05-08T15:46:53.050426,190.31
2025-05-08T15:46:53.101471,190.31
2025-05-08T15:46:53.152655,190.31
2025-05-08T15:46:53.198507,190.32
2025-05-08T15:46:53.249739,190.32
2025-05-08T15:46:53.300686,190.32
2025-05-08T15:46:53.351883,190.32
2025-05-08T15:46:53.397573,190.33
2025-05-08T15:46:53.448961,190.33
2025-05-08T15:46:53.499970,190.33
2025-05-08T15:46:53.551102,190.33
2025-05-08T15:46:53.602097,190.33
2025-05-08T15:46:53.648097,190.34
2025-05-08T15:46:53.699245,190.34
2025-05-08T15:46:53.750381,190.34
2025-05-08T15:46:53.801416,190.34
2025-05-08T15:46:53.852361,190.35
2025-05-08T15:46:53.898172,190.35
2025-05-08T15:46:53.949442,190.35
2025-05-08T15:46:54.000515,190.35
2025-05-08T15:46:54.051723,190.36
2025-05-08T15:46:54.097569,190.36
2025-05-08T15:46:54.148761,190.36
2025-05-08T15:46:54.199858,190.36
2025-05-08T15:46:54.250950,190.37
2025-05-08T15:46:54.302034,190.37
2025-05-08T15:46:54.347934,190.37
2025-05-08T15:46:54.398905,190.37
2025-05-08T15:46:54.450063,190.37
2025-05-08T15:46:54.501212,190.38
2025-05-08T15:46:54.552306,190.38
2025-05-08T15:46:54.598119,190.38
2025-05-08T15:46:54.649397,190.38
2025-05-08T15:46:54.700553,190.39
2025-05-08T15:46:54.751587,190.39
2025-05-08T15:46:54.802546,190.39
2025-05-08T15:46:54.848671,190.39
2025-05-08T15:46:54.899602,190.40
2025-05-08T15:46:54.950621,190.40
2025-05-08T15:46:55.001597,190.40
2025-05-08T15:46:55.047644,190.40
2025-05-08T15:46:55.098720,190.40
2025-05-08T15:46:55.149949,190.41
2025-05-08T15:46:55.200981,190.41
2025-05-08T15:46:55.252204,190.41
2025-05-08T15:46:55.298243,190.41
2025-05-08T15:46:55.349247,190.42
2025-05-08T15:46:55.400225,190.42
2025-05-08T15:46:55.451438,190.42
2025-05-08T15:46:55.502284,190.42
2025-05-08T15:46:55.548326,190.42
2025-05-08T15:46:55.599443,190.43
2025-05-08T15:46:55.650811,190.43
2025-05-08T15:46:55.701804,190.43
2025-05-08T15:46:55.747764,190.43
2025-05-08T15:46:55.798898,190.44
2025-05-08T15:46:55.850010,190.44
2025-05-08T15:46:55.900816,190.44
2025-05-08T15:46:55.952117,190.44
2025-05-08T15:46:55.997968,190.45
2025-05-08T15:46:56.049213,190.45
2025-05-08T15:46:56.100328,190.45
2025-05-08T15:46:56.151366,190.45
2025-05-08T15:46:56.202351,190.45
2025-05-08T15:46:56.248400,190.46
2025-05-08T15:46:56.299245,190.46
2025-05-08T15:46:56.350299,190.46
2025-05-08T15:46:56.401376,190.46
2025-05-08T15:46:56.447402,190.47
2025-05-08T15:46:56.498605,190.47
2025-05-08T15:46:56.549683,190.47
2025-05-08T15:46:56.600948,190.47
2025-05-08T15:46:56.652081,190.47
2025-05-08T15:46:56.697793,190.48
2025-05-08T15:46:56.749032,190.48
2025-05-08T15:46:56.800233,190.48
2025-05-08T15:46:56.851275,190.48
2025-05-08T15:46:56.902045,190.49
2025-05-08T15:46:56.948079,190.49
2025-05-08T15:46:56.999382,190.49
2025-05-08T15:46:57.050535,190.49
2025-05-08T15:46:57.101448,190.49
2025-05-08T15:46:57.152568,190.50
2025-05-08T15:46:57.198325,190.50
2025-05-08T15:46:57.249665,190.50
2025-05-08T15:46:57.300721,190.50
2025-05-08T15:46:57.351883,190.51
2025-05-08T15:46:57.397743,190.51
2025-05-08T15:46:57.448872,190.51
2025-05-08T15:46:57.500060,190.51
2025-05-08T15:46:57.551067,190.51
2025-05-08T15:46:57.602239,190.52
2025-05-08T15:46:57.648103,190.52
2025-05-08T15:46:57.699243,190.52
2025-05-08T15:46:57.750295,190.52
2025-05-08T15:46:57.801414,190.53
2025-05-08T15:46:57.852405,190.53
2025-05-08T15:46:57.898241,190.53
2025-05-08T15:46:57.949457,190.53
2025-05-08T15:46:58.000496,190.53
2025-05-08T15:46:58.051582,190.54
2025-05-08T15:46:58.097633,190.54
2025-05-08T15:46:58.148835,190.54
2025-05-08T15:46:58.199964,190.54
2025-05-08T15:46:58.251889,190.54
2025-05-08T15:46:58.302081,190.55
2025-05-08T15:46:58.348065,190.55
2025-05-08T15:46:58.399011,190.55
2025-05-08T15:46:58.450154,190.55
2025-05-08T15:46:58.501246,190.56
2025-05-08T15:46:58.552504,190.56
2025-05-08T15:46:58.598211,190.56
2025-05-08T15:46:58.649438,190.56
2025-05-08T15:46:58.700643,190.56
2025-05-08T15:46:58.751582,190.57
2025-05-08T15:46:58.802688,190.57
2025-05-08T15:46:58.848676,190.57
2025-05-08T15:46:58.899646,190.57
2025-05-08T15:46:58.950877,190.57
2025-05-08T15:46:59.001974,190.58
2025-05-08T15:46:59.047992,190.58
2025-05-08T15:46:59.099063,190.58
2025-05-08T15:46:59.150039,190.58
2025-05-08T15:46:59.201104,190.59
2025-05-08T15:46:59.252184,190.59
2025-05-08T15:46:59.298185,190.59
2025-05-08T15:46:59.349402,190.59
2025-05-08T15:46:59.400259,190.59
2025-05-08T15:46:59.451525,190.60
2025-05-08T15:46:59.502698,190.60
2025-05-08T15:46:59.548383,190.60
2025-05-08T15:46:59.599734,190.60
2025-05-08T15:46:59.650854,190.60
2025-05-08T15:46:59.701875,190.61
2025-05-08T15:46:59.747803,190.61
2025-05-08T15:46:59.798973,190.61
2025-05-08T15:46:59.849975,190.61
2025-05-08T15:46:59.900815,190.62
2025-05-08T15:46:59.951929,190.62
2025-05-08T15:46:59.997853,190.62
2025-05-08T15:47:00.048953,190.62
2025-05-08T15:47:00.100076,190.62
2025-05-08T15:47:00.151213,190.63
2025-05-08T15:47:00.202452,190.63
2025-05-08T15:47:00.248557,190.63
2025-05-08T15:47:00.299571,190.63
2025-05-08T15:47:00.350676,190.63
2025-05-08T15:47:00.401524,190.64
2025-05-08T15:47:00.447580,190.64
2025-05-08T15:47:00.498829,190.64
2025-05-08T15:47:00.549650,190.64
2025-05-08T15:47:00.601006,190.64
2025-05-08T15:47:00.652081,190.65
2025-05-08T15:47:00.698037,190.65
2025-05-08T15:47:00.749131,190.65
2025-05-08T15:47:00.800264,190.65
2025-05-08T15:47:00.851251,190.66
2025-05-08T15:47:00.902140,190.66
2025-05-08T15:47:00.948285,190.66
2025-05-08T15:47:00.999548,190.66
2025-05-08T15:47:01.050506,190.66
2025-05-08T15:47:01.101477,190.67
2025-05-08T15:47:01.152757,190.67
2025-05-08T15:47:01.198594,190.67
2025-05-08T15:47:01.249682,190.67
2025-05-08T15:47:01.300871,190.67
2025-05-08T15:47:01.351898,190.68
2025-05-08T15:47:01.397713,190.68
2025-05-08T15:47:01.448993,190.68
2025-05-08T15:47:01.500129,190.68
2025-05-08T15:47:01.551226,190.68
2025-05-08T15:47:01.602184,190.69
2025-05-08T15:47:01.648116,190.69
2025-05-08T15:47:01.699401,190.69
2025-05-08T15:47:01.750412,190.69
2025-05-08T15:47:01.801545,190.69
2025-05-08T15:47:01.852585,190.70
2025-05-08T15:47:01.898341,190.70
2025-05-08T15:47:01.949655,190.70
2025-05-08T15:47:02.000790,190.70
2025-05-08T15:47:02.051934,190.70
2025-05-08T15:47:02.097574,190.71
2025-05-08T15:47:02.148851,190.71
2025-05-08T15:47:02.199828,190.71
2025-05-08T15:47:02.251084,190.71
2025-05-08T15:47:02.301880,190.71
2025-05-08T15:47:02.347848,190.72
2025-05-08T15:47:02.398884,190.72
2025-05-08T15:47:02.449939,190.72
2025-05-08T15:47:02.501077,190.72
2025-05-08T15:47:02.552243,190.72
2025-05-08T15:47:02.598178,190.73
2025-05-08T15:47:02.649373,190.73
2025-05-08T15:47:02.700484,190.73
2025-05-08T15:47:02.751494,190.73
2025-05-08T15:47:02.797495,190.73
2025-05-08T15:47:02.848800,190.74
2025-05-08T15:47:02.899608,190.74
2025-05-08T15:47:02.950751,190.74
2025-05-08T15:47:03.002085,190.74
2025-05-08T15:47:03.047890,190.74
2025-05-08T15:47:03.099057,190.75
2025-05-08T15:47:03.150439,190.75
2025-05-08T15:47:03.201175,190.75
2025-05-08T15:47:03.252369,190.75
2025-05-08T15:47:03.298097,190.75
2025-05-08T15:47:03.349388,190.76
2025-05-08T15:47:03.400230,190.76
2025-05-08T15:47:03.451579,190.76
2025-05-08T15:47:03.502709,190.76
2025-05-08T15:47:03.548547,190.76
2025-05-08T15:47:03.599777,190.77
2025-05-08T15:47:03.650826,190.77
2025-05-08T15:47:03.701973,190.77
2025-05-08T15:47:03.747688,190.77
2025-05-08T15:47:03.798894,190.77
2025-05-08T15:47:03.849778,190.78
2025-05-08T15:47:03.900892,190.78
2025-05-08T15:47:03.952078,190.78
2025-05-08T15:47:03.997960,190.78
2025-05-08T15:47:04.049252,190.78
2025-05-08T15:47:04.100534,190.79
2025-05-08T15:47:04.151455,190.79
2025-05-08T15:47:04.202497,190.79
2025-05-08T15:47:04.248486,190.79
2025-05-08T15:47:04.299748,190.79
2025-05-08T15:47:04.350673,190.80
2025-05-08T15:47:04.401503,190.80
2025-05-08T15:47:04.447696,190.80
2025-05-08T15:47:04.498894,190.80
2025-05-08T15:47:04.549981,190.80
2025-05-08T15:47:04.601112,190.81
2025-05-08T15:47:04.652216,190.81
2025-05-08T15:47:04.698145,190.81
2025-05-08T15:47:04.749207,190.81
2025-05-08T15:47:04.800261,190.81
2025-05-08T15:47:04.851347,190.82
2025-05-08T15:47:04.902218,190.82
2025-05-08T15:47:04.948188,190.82
2025-05-08T15:47:04.999262,190.82
2025-05-08T15:47:05.050361,190.82
2025-05-08T15:47:05.101487,190.83
2025-05-08T15:47:05.147548,190.83
2025-05-08T15:47:05.198660,190.83
2025-05-08T15:47:05.249841,190.83
2025-05-08T15:47:05.300859,190.83
2025-05-08T15:47:05.352000,190.84
2025-05-08T15:47:05.397708,190.84
2025-05-08T15:47:05.448954,190.84
2025-05-08T15:47:05.500194,190.84
2025-05-08T15:47:05.551314,190.84
2025-05-08T15:47:05.602410,190.84
2025-05-08T15:47:05.648378,190.85
2025-05-08T15:47:05.699384,190.85
2025-05-08T15:47:05.750494,190.85
2025-05-08T15:47:05.801623,190.85
2025-05-08T15:47:05.852640,190.85
2025-05-08T15:47:05.898407,190.86
2025-05-08T15:47:05.949475,190.86
2025-05-08T15:47:06.000806,190.86
2025-05-08T15:47:06.051982,190.86
2025-05-08T15:47:06.097835,190.86
2025-05-08T15:47:06.148830,190.87
2025-05-08T15:47:06.200134,190.87
2025-05-08T15:47:06.251165,190.87
2025-05-08T15:47:06.302319,190.87
2025-05-08T15:47:06.348234,190.87
2025-05-08T15:47:06.399151,190.88
2025-05-08T15:47:06.450262,190.88
2025-05-08T15:47:06.501510,190.88
2025-05-08T15:47:06.552531,190.88
2025-05-08T15:47:06.598478,190.88
2025-05-08T15:47:06.649691,190.88
2025-05-08T15:47:06.700784,190.89
2025-05-08T15:47:06.751861,190.89
2025-05-08T15:47:06.797568,190.89
2025-05-08T15:47:06.848803,190.89
2025-05-08T15:47:06.899866,190.89
2025-05-08T15:47:06.950907,190.90
2025-05-08T15:47:07.002097,190.90
2025-05-08T15:47:07.048044,190.90
2025-05-08T15:47:07.099189,190.90
2025-05-08T15:47:07.150186,190.90
2025-05-08T15:47:07.201136,190.91
2025-05-08T15:47:07.252147,190.91
2025-05-08T15:47:07.298457,190.91
2025-05-08T15:47:07.349553,190.91
2025-05-08T15:47:07.400349,190.91
2025-05-08T15:47:07.451522,190.92
2025-05-08T15:47:07.502673,190.92
2025-05-08T15:47:07.548711,190.92
2025-05-08T15:47:07.599784,190.92
2025-05-08T15:47:07.650955,190.92
2025-05-08T15:47:07.702065,190.92
2025-05-08T15:47:07.747757,190.93
2025-05-08T15:47:07.799111,190.93
2025-05-08T15:47:07.850226,190.93
2025-05-08T15:47:07.901054,190.93
2025-05-08T15:47:07.952267,190.93
2025-05-08T15:47:07.998032,190.94
2025-05-08T15:47:08.049391,190.94
2025-05-08T15:47:08.101050,190.94
2025-05-08T15:47:08.151538,190.94
2025-05-08T15:47:08.202777,190.94
2025-05-08T15:47:08.248402,190.94
2025-05-08T15:47:08.299709,190.95
2025-05-08T15:47:08.350712,190.95
2025-05-08T15:47:08.401608,190.95
2025-05-08T15:47:08.447777,190.95
2025-05-08T15:47:08.498954,190.95
2025-05-08T15:47:08.550070,190.96
2025-05-08T15:47:08.601105,190.96
2025-05-08T15:47:08.652164,190.96
2025-05-08T15:47:08.698137,190.96
2025-05-08T15:47:08.749262,190.96
2025-05-08T15:47:08.800387,190.97
2025-05-08T15:47:08.851266,190.97
2025-05-08T15:47:08.902380,190.97
2025-05-08T15:47:08.948494,190.97
2025-05-08T15:47:08.999522,190.97
2025-05-08T15:47:09.050775,190.97
2025-05-08T15:47:09.101840,190.98
2025-05-08T15:47:09.147746,190.98
2025-05-08T15:47:09.198750,190.98
2025-05-08T15:47:09.249973,190.98
2025-05-08T15:47:09.301053,190.98
2025-05-08T15:47:09.352131,190.99
2025-05-08T15:47:09.398001,190.99
2025-05-08T15:47:09.448802,190.99
2025-05-08T15:47:09.499982,190.99
2025-05-08T15:47:09.551106,190.99
2025-05-08T15:47:09.602249,190.99
2025-05-08T15:47:09.648415,191.00
2025-05-08T15:47:09.699475,191.00
2025-05-08T15:47:09.750679,191.00
2025-05-08T15:47:09.801672,191.00
2025-05-08T15:47:09.852584,191.00
2025-05-08T15:47:09.898496,191.00
2025-05-08T15:47:09.949547,191.01
2025-05-08T15:47:10.000610,191.01
2025-05-08T15:47:10.051674,191.01
2025-05-08T15:47:10.097708,191.01
2025-05-08T15:47:10.148823,191.01
2025-05-08T15:47:10.200039,191.02
2025-05-08T15:47:10.251267,191.02
2025-05-08T15:47:10.302222,191.02
2025-05-08T15:47:10.348172,191.02
2025-05-08T15:47:10.399170,191.02
2025-05-08T15:47:10.450453,191.02
2025-05-08T15:47:10.501595,191.03
2025-05-08T15:47:10.552651,191.03
2025-05-08T15:47:10.598599,191.03
2025-05-08T15:47:10.649749,191.03
2025-05-08T15:47:10.700816,191.03
2025-05-08T15:47:10.751794,191.04
2025-05-08T15:47:10.797801,191.04
2025-05-08T15:47:10.848977,191.04
2025-05-08T15:47:10.899838,191.04
2025-05-08T15:47:10.951035,191.04
2025-05-08T15:47:11.002188,191.04
2025-05-08T15:47:11.048108,191.05
2025-05-08T15:47:11.099230,191.05
2025-05-08T15:47:11.150318,191.05
2025-05-08T15:47:11.201304,191.05
2025-05-08T15:47:11.252477,191.05
2025-05-08T15:47:11.298487,191.05
2025-05-08T15:47:11.349454,191.06
2025-05-08T15:47:11.400432,191.06
2025-05-08T15:47:11.451659,191.06
2025-05-08T15:47:11.497706,191.06
2025-05-08T15:47:11.548800,191.06
2025-05-08T15:47:11.599912,191.07
2025-05-08T15:47:11.650964,191.07
2025-05-08T15:47:11.702055,191.07
2025-05-08T15:47:11.747829,191.07
2025-05-08T15:47:11.799162,191.07
2025-05-08T15:47:11.850239,191.07
2025-05-08T15:47:11.901037,191.08
2025-05-08T15:47:11.952466,191.08
2025-05-08T15:47:11.998343,191.08
2025-05-08T15:47:12.049512,191.08
2025-05-08T15:47:12.100613,191.08
2025-05-08T15:47:12.151334,191.08
2025-05-08T15:47:12.202485,191.09
2025-05-08T15:47:12.248466,191.09
2025-05-08T15:47:12.299709,191.09
2025-05-08T15:47:12.350839,191.09
2025-05-08T15:47:12.401785,191.09
2025-05-08T15:47:12.447789,191.10
2025-05-08T15:47:12.498991,191.10
2025-05-08T15:47:12.550087,191.10
2025-05-08T15:47:12.601018,191.10
2025-05-08T15:47:12.652113,191.10
2025-05-08T15:47:12.698205,191.10
2025-05-08T15:47:12.749284,191.11
2025-05-08T15:47:12.800311,191.11
2025-05-08T15:47:12.851444,191.11
2025-05-08T15:47:12.902397,191.11
