roll,pitch,yaw
0.915219,0.121141,0.061974
0.903264,-0.0244035,0.160803
0.873137,-0.165251,0.265735
0.826773,-0.302026,0.378544
0.758706,-0.430122,0.505097
0.667739,-0.548428,0.65006
0.542441,-0.650835,0.820781
0.385946,-0.732443,1.02064
0.194545,-0.7843,1.2505
-0.0153483,-0.801737,1.49828
-0.226101,-0.783643,1.74431
-0.418139,-0.731241,1.97214
-0.585247,-0.650826,2.17175
-0.720691,-0.548171,2.34123
-0.830922,-0.429959,2.48622
-0.917244,-0.299831,2.61019
-0.984551,-0.161202,2.72072
-1.03542,-0.0164415,2.82036
-1.07376,0.134373,2.91473
-1.0984,0.288078,3.0062
-1.10987,0.443301,3.09926
-1.10496,0.598879,-3.0843
-1.08071,0.752201,-2.96936
-1.02405,0.901862,-2.8278
-0.919487,1.04422,-2.64065
-0.722999,1.17166,-2.36457
-0.355983,1.26086,-1.91978
0.158124,1.275,-1.32756
0.582466,1.20613,-0.824728
0.822992,1.09148,-0.502519
0.947784,0.955551,-0.293419
1.00983,0.814195,-0.14121
1.03642,0.668824,-0.0191427
1.03988,0.522195,0.0868621
1.02664,0.376027,0.185154
0.995624,0.234631,0.280396
0.95202,0.096769,0.377751
0.893127,-0.0394888,0.48254
0.819281,-0.168437,0.596705
0.725449,-0.286792,0.71992
0.612858,-0.392222,0.859465
0.481314,-0.480448,1.0187
0.329368,-0.547354,1.19703
0.159237,-0.584059,1.39452
-0.0190003,-0.591266,1.59962
-0.194776,-0.576521,1.80336
-0.360597,-0.532962,1.9975
-0.508622,-0.458542,2.17291
-0.635503,-0.363603,2.32855
-0.738487,-0.253851,2.4661
-0.823092,-0.132398,2.58855
-0.889225,-0.00283459,2.69838
-0.940994,0.132892,2.80036
-0.977175,0.273436,2.89737
-1.00027,0.416786,2.99383
-1.00681,0.561457,3.0942
-0.995194,0.706005,-3.07865
-0.955937,0.846946,-2.94698
-0.876354,0.982253,-2.77967
-0.722808,1.10531,-2.54276
-0.452176,1.2012,-2.19097
-0.0369197,1.24518,-1.69697
0.396463,1.21443,-1.18495
0.699013,1.12424,-0.802821
0.871993,1.00229,-0.54824
0.965542,0.864986,-0.369525
1.01314,0.720728,-0.232194
1.03197,0.57337,-0.117466
1.03468,0.427509,-0.0153767
1.02178,0.282059,0.0809245
0.998186,0.138745,0.17534
0.961439,-0.00172418,0.272185
0.913097,-0.137537,0.374933
0.849287,-0.267398,0.487186
0.767428,-0.388956,0.613034
0.664297,-0.499042,0.756845
0.54195,-0.594688,0.922401
0.393436,-0.670384,1.11218
0.223338,-0.722016,1.32505
0.0367663,-0.743752,1.55367
-0.152165,-0.732765,1.78392
-0.328838,-0.690866,2.00241
-0.484862,-0.626364,2.20192
-0.615649,-0.539973,2.37791
-0.720203,-0.435696,2.53074
-0.802502,-0.319323,2.66485
-0.863564,-0.196018,2.78335
-0.908682,-0.0669532,2.89217
-0.938988,0.0605657,2.99757
-0.955998,0.190534,3.10072
-0.958382,0.323883,-3.0815
-0.945957,0.456739,-2.9752
-0.909828,0.586713,-2.85483
-0.849689,0.711548,-2.71608
-0.75644,0.829295,-2.55122
-0.618961,0.932798,-2.34518
-0.423807,1.01412,-2.08443
-0.171167,1.06085,-1.76741
0.109405,1.06309,-1.4229
0.366623,1.02029,-1.10137
0.581178,0.942339,-0.829845
0.735466,0.838131,-0.616828
0.845997,0.71701,-0.449776
0.921023,0.585466,-0.314847
0.976025,0.447587,-0.200431
1.0113,0.305385,-0.100235
1.03452,0.159655,-0.0107341
1.04439,0.0125081,0.0742644
1.04533,-0.136661,0.158261
1.03617,-0.2859,0.245574
1.01223,-0.433734,0.339426
0.971894,-0.58152,0.444372
0.90645,-0.724342,0.569535
0.805265,-0.858956,0.732608
0.64842,-0.977928,0.948455
0.413672,-1.06949,1.2403
0.0974743,-1.1163,1.61255
-0.245353,-1.10449,2.01118
-0.532415,-1.03797,2.35461
-0.725765,-0.930051,2.61762
-0.848776,-0.800865,2.81315
-0.920256,-0.661568,2.96714
-0.960131,-0.516265,3.09548
-0.973564,-0.369664,-3.0738
-0.96932,-0.222661,-2.96694
-0.944027,-0.0798361,-2.86347
-0.904191,0.059528,-2.7566
-0.844445,0.19084,-2.64252
-0.767447,0.314098,-2.51666
-0.668707,0.426579,-2.37732
-0.547567,0.524284,-2.21823
-0.398708,0.60267,-2.03818
-0.227487,0.65581,-1.83685
-0.0382305,0.678823,-1.62013
0.153885,0.669066,-1.40064
0.339415,0.628535,-1.18832
0.5043,0.559186,-0.995857
0.643447,0.46479,-0.825848
0.757693,0.352365,-0.678666
0.847654,0.224806,-0.551581
0.918879,0.0877888,-0.43905
0.972462,-0.0576247,-0.340257
1.01231,-0.207511,-0.247546
1.03997,-0.362153,-0.160536
1.05418,-0.518564,-0.0717923
1.05398,-0.675998,0.0239869
1.03147,-0.832647,0.135124
0.973227,-0.986073,0.278296
0.846611,-1.1312,0.486064
0.577814,-1.25321,0.836018
0.069039,-1.31759,1.42909
-0.505414,-1.2837,2.08767
-0.842648,-1.17448,2.51035
-1.00076,-1.03541,2.75616
-1.07343,-0.88485,2.92032
-1.10181,-0.729579,3.04533
-1.10402,-0.573289,-3.13209
-1.08776,-0.417549,-3.03544
-1.05703,-0.263808,-2.94131
-1.0128,-0.113504,-2.84522
-0.956041,0.0271025,-2.74293
-0.88423,0.160815,-2.63143
-0.795334,0.284395,-2.50951
-0.687184,0.395922,-2.37107
-0.558189,0.491208,-2.21629
-0.406902,0.566038,-2.04053
-0.235284,0.616863,-1.84778
-0.0503139,0.638628,-1.64204
0.137672,0.630337,-1.4345
0.31665,0.591586,-1.23572
0.477684,0.525016,-1.0525
0.616508,0.435992,-0.890484
0.731363,0.327773,-0.747996
0.825944,0.206367,-0.623404
0.902142,0.0734102,-0.512441
0.963151,-0.066748,-0.411949
1.00939,-0.212674,-0.320123
1.04324,-0.362159,-0.231486
1.06323,-0.514136,-0.143715
1.06829,-0.667059,-0.0502875
1.0522,-0.818782,0.0520286
1.00571,-0.968213,0.179738
0.904279,-1.1111,0.355214
0.689524,-1.23897,0.641659
0.23922,-1.32432,1.15998
-0.388614,-1.31986,1.85544
-0.813502,-1.22735,2.34622
-1.01765,-1.09667,2.61763
-1.11548,-0.949597,2.78366
-1.16163,-0.796905,2.90141
-1.17993,-0.639555,2.9935
-1.18388,-0.481332,3.07341
-1.17429,-0.323327,-3.13573
-1.1591,-0.1677,-3.06106
-1.13261,-0.0136071,-2.98507
-1.09769,0.136289,-2.90516
-1.04934,0.282753,-2.81729
-0.987565,0.421785,-2.71558
-0.904985,0.553597,-2.59643
-0.795346,0.674801,-2.45272
-0.651006,0.780277,-2.27614
-0.478653,0.862802,-2.06449
-0.267158,0.916275,-1.81471
-0.0302701,0.933464,-1.53888
0.204684,0.911163,-1.26495
0.412109,0.854248,-1.0165
0.579702,0.768968,-0.806768
0.707057,0.663821,-0.632162
0.801975,0.5448,-0.487322
0.86632,0.417836,-0.363865
0.910996,0.285152,-0.254863
0.936521,0.148666,-0.154736
0.948044,0.0104348,-0.0592219
0.941578,-0.129265,0.0365869
0.921156,-0.267667,0.136024
0.881711,-0.402335,0.247324
0.822515,-0.531656,0.372314
0.737055,-0.652304,0.520765
0.619394,-0.759923,0.697913
0.458276,-0.847153,0.914847
0.256366,-0.905751,1.171
0.0240414,-0.927129,1.45714
-0.208989,-0.907491,1.74396
-0.415704,-0.850201,2.0066
-0.580815,-0.762959,2.22921
-0.708345,-0.655223,2.41579
-0.801358,-0.532654,2.57133
-0.870843,-0.403371,2.70666
-0.918586,-0.267257,2.82633
-0.951275,-0.127287,2.93826
-0.96792,0.0153858,3.0447
-0.972483,0.16032,-3.13263
-0.964068,0.304296,-3.02319
-0.937826,0.446403,-2.90604
-0.891586,0.584048,-2.77622
-0.817292,0.714753,-2.6242
-0.711147,0.833735,-2.44113
-0.555428,0.934771,-2.21175
-0.346373,1.00814,-1.9286
-0.0868573,1.04223,-1.59618
0.184468,1.02944,-1.25218
0.419703,0.97284,-0.943537
0.590863,0.885262,-0.692901
0.709896,0.777078,-0.491531
0.786171,0.656964,-0.324791
0.832343,0.529385,-0.182433
0.854932,0.396935,-0.055525
0.859031,0.262998,0.0625784
0.845924,0.128855,0.179982
0.817339,-0.00270357,0.298113
0.771659,-0.13247,0.423043
0.708543,-0.255257,0.557046
0.624265,-0.370052,0.704431
0.517906,-0.47095,0.869336
0.38723,-0.554939,1.05211
0.233844,-0.61559,1.25551
0.0609524,-0.65042,1.47244
-0.119771,-0.65387,1.69679
-0.295252,-0.629017,1.91537
-0.455713,-0.575184,2.11983
-0.599546,-0.494082,2.30184
-0.719323,-0.393161,2.46195
-0.818561,-0.279322,2.6023
-0.898312,-0.154227,2.72705
-0.961998,-0.0189717,2.83866
-1.01061,0.122256,2.94225
-1.0465,0.273668,3.03643
-1.06894,0.4278,3.12998
-1.07661,0.584187,-3.05507
-1.06488,0.740655,-2.94596
-1.02973,0.896097,-2.81977
-0.947682,1.04659,-2.65138
-0.765971,1.18319,-2.38958
-0.394914,1.28462,-1.94033
0.187892,1.30597,-1.28017
0.643556,1.2307,-0.746127
0.880003,1.10755,-0.429864
0.994541,0.965942,-0.232596
1.04791,0.816666,-0.09258
1.06574,0.665253,0.0146687
1.06324,0.513334,0.108461
1.04587,0.362314,0.19627
1.01592,0.213234,0.282928
0.975948,0.0641825,0.376357
0.922066,-0.0804068,0.475751
0.85654,-0.220428,0.585683
0.772357,-0.352053,0.709599
0.666667,-0.47137,0.855942
0.534513,-0.57396,1.02601
0.380728,-0.658929,1.21709
0.199351,-0.716576,1.43444
0.0020998,-0.742631,1.66813
-0.199394,-0.73353,1.90593
-0.384156,-0.69052,2.12995
-0.545046,-0.618971,2.33119
-0.67836,-0.528026,2.50485
-0.78607,-0.42018,2.6553
-0.869285,-0.299434,2.78326
-0.93383,-0.170153,2.89689
-0.981662,-0.0315028,2.99681
-1.01565,0.110978,3.09053
-1.03469,0.258617,-3.10255
-1.04025,0.407319,-3.01078
-1.02993,0.557693,-2.91439
-0.999553,0.706372,-2.80484
-0.940097,0.851029,-2.67142
-0.834416,0.987564,-2.49563
-0.642685,1.10448,-2.2416
-0.333559,1.18674,-1.87169
0.0792651,1.2081,-1.40217
0.462263,1.16034,-0.962328
0.720331,1.06216,-0.649136
0.877638,0.93802,-0.435051
0.972182,0.801593,-0.286336
1.02931,0.658415,-0.171853
1.06941,0.513559,-0.0754995
1.09613,0.367359,0.0111571
1.10864,0.219645,0.0900274
1.11128,0.0719798,0.166824
1.10263,-0.0754738,0.243261
1.08461,-0.221364,0.32657
1.05287,-0.365169,0.416409
1.00439,-0.50543,0.517555
0.934132,-0.640086,0.636382
0.835734,-0.76606,0.783827
0.696248,-0.877914,0.969906
0.501168,-0.969419,1.20922
0.247041,-1.02654,1.50654
-0.0443803,-1.04044,1.8414
-0.323833,-1.00513,2.16444
-0.544299,-0.927664,2.43375
-0.705417,-0.822774,2.64523
-0.82048,-0.705352,2.81515
-0.900425,-0.576603,2.95317
-0.95114,-0.439042,3.06749
-0.982406,-0.297394,-3.11483
-0.995148,-0.151416,-3.02209
-0.99423,-0.00501137,-2.9323
-0.975656,0.14154,-2.83884
-0.942391,0.285591,-2.7396
-0.890378,0.427964,-2.63104
-0.81643,0.563636,-2.50544
-0.710732,0.689088,-2.35236
-0.567111,0.7983,-2.16395
-0.373264,0.883199,-1.92867
-0.13498,0.932452,-1.64999
0.127506,0.937198,-1.34805
0.374956,0.896292,-1.06094
0.578168,0.815527,-0.818874
0.7336,0.707807,-0.623082
0.848649,0.580519,-0.466874
0.932419,0.441633,-0.338856
0.991981,0.295293,-0.230406
1.03332,0.143985,-0.13443
1.05952,-0.0114608,-0.048018
1.07239,-0.168477,0.0355028
1.07388,-0.325087,0.121344
1.06104,-0.480272,0.213353
1.02928,-0.633684,0.317159
0.97084,-0.782447,0.443114
0.871516,-0.923315,0.60597
0.706209,-1.04852,0.833063
0.438153,-1.14445,1.16098
0.058875,-1.18777,1.59923
-0.338607,-1.16123,2.05553
-0.636498,-1.07627,2.41299
-0.824144,-0.956818,2.66181
-0.939773,-0.820205,2.84122
-1.00834,-0.673952,2.97733
-1.04788,-0.523381,3.0894
-1.06636,-0.370328,-3.09607
-1.07249,-0.217817,-3.00306
-1.06421,-0.0655305,-2.91302
-1.04465,0.0849032,-2.82284
-1.01076,0.232916,-2.72748
-0.961309,0.375726,-2.62158
-0.891386,0.512218,-2.50044
-0.797099,0.640449,-2.35719
-0.668722,0.754629,-2.18281
-0.498998,0.851105,-1.96973
-0.282534,0.917387,-1.71124
-0.0316478,0.943598,-1.41995
0.222445,0.925055,-1.12551
0.444335,0.864016,-0.862942
0.620277,0.771738,-0.645103
0.747884,0.65896,-0.469973
0.841164,0.53236,-0.326293
0.905217,0.394992,-0.208415
0.949207,0.252312,-0.105254
0.974943,0.103765,-0.0124949
0.986756,-0.0461582,0.0760204
0.981427,-0.197061,0.164377
0.96175,-0.346804,0.257364
0.926084,-0.494897,0.358652
0.86856,-0.638554,0.476281
0.778849,-0.773474,0.622349
0.645274,-0.895325,0.809267
0.448683,-0.99448,1.0546
0.181585,-1.05756,1.36709
-0.1308,-1.07145,1.72439
-0.452505,-1.0256,2.09579
-0.696753,-0.92973,2.39077
-0.859027,-0.813319,2.61181
-0.967765,-0.678949,2.78237
-1.03879,-0.534014,2.91952
-1.08296,-0.382927,3.03569
-1.10686,-0.228388,3.13947
-1.11413,-0.0722287,-3.04605
-1.11492,0.0788053,-2.94924
-1.10084,0.229198,-2.85025
-1.08586,0.380032,-2.75351
-1.05296,0.528622,-2.64679
-0.985765,0.664956,-2.52033
-0.886382,0.792171,-2.36538
-0.757031,0.915194,-2.17668
-0.563935,1.01685,-1.92649
-0.281579,1.0764,-1.59564
0.0433261,1.08324,-1.22266
0.341783,1.03849,-0.872362
0.570117,0.950785,-0.591162
0.736403,0.823308,-0.371826
0.844039,0.678404,-0.208112
0.909741,0.514101,-0.07818
0.947677,0.344508,0.0305788
0.945238,0.166144,0.113222
0.928253,-0.011315,0.19514
0.907091,-0.166858,0.290261
0.869683,-0.319599,0.392505
0.819305,-0.459724,0.499436
0.747008,-0.593685,0.623582
0.647254,-0.704939,0.772337
0.515024,-0.801715,0.951254
0.333954,-0.872295,1.18014
0.119366,-0.911305,1.44156
-0.126066,-0.916185,1.72715
-0.359472,-0.879319,2.00087
-0.554476,-0.802592,2.24193
-0.705361,-0.69935,2.44052
-0.823311,-0.579787,2.60253
-0.906827,-0.45088,2.73852
-0.967253,-0.313999,2.85586
-1.0032,-0.173541,2.9571
-1.02426,-0.030424,3.05178
-1.03337,0.110817,-3.1368
-1.029,0.252362,-3.04107
-1.00731,0.394193,-2.94244
-0.968,0.533135,-2.8331
-0.905874,0.666993,-2.70625
-0.81265,0.79247,-2.55228
-0.678929,0.908254,-2.35279
-0.484779,1.00125,-2.09524
-0.227606,1.05682,-1.77477
0.0669101,1.0648,-1.41757
0.362405,1.02212,-1.05785
0.589985,0.933887,-0.764835
0.748062,0.823097,-0.533706
0.853199,0.694143,-0.352047
0.924644,0.565219,-0.199514
0.968954,0.429606,-0.0679714
0.992011,0.289378,0.0309318
1.00047,0.147865,0.123552
0.998754,0.0124789,0.222011
0.983782,-0.122045,0.321426
0.955143,-0.264524,0.423572
0.909329,-0.403253,0.535241
0.835598,-0.538513,0.663617
0.73363,-0.663342,0.816228
0.597975,-0.772949,1.00118
0.419802,-0.859574,1.22676
0.173307,-0.930794,1.53287
-0.112906,-0.948607,1.87776
-0.352745,-0.936704,2.17782
-0.56726,-0.88528,2.4533
-0.711019,-0.788279,2.67075
-0.812451,-0.6743,2.84915
-0.885217,-0.554665,3.00775
-0.931831,-0.427353,-3.13684
-0.969407,-0.29009,-3.01597
-0.988669,-0.14981,-2.90413
-0.981315,-0.0032705,-2.80622
-0.966866,0.140878,-2.70218
-0.936708,0.282505,-2.5928
-0.895936,0.421803,-2.48033
-0.833892,0.555649,-2.35276
-0.756935,0.683764,-2.2055
-0.644921,0.800113,-2.02716
-0.485205,0.895896,-1.80605
-0.274974,0.963194,-1.53616
-0.0249868,0.991728,-1.22742
0.23098,0.975796,-0.912804
0.457395,0.916427,-0.623465
0.631816,0.824385,-0.384483
0.753304,0.712172,-0.197497
0.837635,0.587136,-0.0439781
0.893799,0.450739,0.0827352
0.928465,0.309496,0.194422
0.947322,0.16298,0.295821
0.951021,0.0153826,0.393138
0.942028,-0.131891,0.491658
0.918093,-0.277486,0.594535
0.874529,-0.418473,0.708676
0.80885,-0.553425,0.838666
0.715175,-0.676719,0.992118
0.585633,-0.785355,1.17807
0.413243,-0.871192,1.40392
0.198153,-0.925938,1.67108
-0.0453757,-0.94146,1.96529
-0.283996,-0.914497,2.25471
-0.491092,-0.850464,2.51461
-0.653453,-0.757288,2.73139
-0.774458,-0.643497,2.91001
-0.861596,-0.516314,3.05832
-0.923144,-0.382529,-3.09883
-0.964309,-0.242878,-2.98692
-0.987237,-0.101503,-2.88253
-0.995008,0.041482,-2.78185
-0.986746,0.185105,-2.67873
-0.962371,0.326911,-2.57037
-0.914739,0.465052,-2.44968
-0.843585,0.596435,-2.31129
-0.740212,0.716426,-2.14664
-0.597722,0.819941,-1.94602
-0.409962,0.898335,-1.70217
-0.184377,0.941582,-1.4207
0.0593332,0.943532,-1.12153
0.285763,0.904995,-0.835698
0.473731,0.831799,-0.587149
0.615747,0.734435,-0.378879
0.718914,0.619887,-0.206241
0.790914,0.49395,-0.0602538
0.838414,0.360934,0.0673198
0.862406,0.226547,0.186026
0.869853,0.0904832,0.298936
0.862673,-0.044341,0.411863
0.83981,-0.17748,0.527484
0.800287,-0.306693,0.651066
0.741557,-0.429605,0.786321
0.660792,-0.542835,0.93933
0.553603,-0.642553,1.1145
0.418507,-0.724353,1.31566
0.254391,-0.782197,1.54379
0.0683094,-0.811275,1.79218
-0.12455,-0.806836,2.04709
-0.306642,-0.770841,2.29183
-0.464639,-0.706163,2.51371
-0.590968,-0.619631,2.70804
-0.688901,-0.516412,2.87729
-0.761485,-0.40264,3.02726
-0.812397,-0.280624,-3.12113
-0.84434,-0.153879,-2.99593
-0.860057,-0.0240615,-2.87622
-0.857735,0.106553,-2.75777
-0.839368,0.235936,-2.63629
-0.803829,0.361763,-2.50746
-0.748309,0.481899,-2.36634
-0.667813,0.594097,-2.20821
-0.559184,0.692911,-2.02609
-0.416253,0.773577,-1.81488
-0.241365,0.828102,-1.57375
-0.0458919,0.850214,-1.31209
0.152461,0.83774,-1.04764
0.332783,0.793368,-0.799452
0.484355,0.721714,-0.578423
0.604214,0.62996,-0.386275
0.69371,0.523456,-0.219193
0.758035,0.406533,-0.0721178
0.800971,0.283955,0.0613764
0.825708,0.15703,0.185719
0.834821,0.0282837,0.306026
0.828177,-0.10067,0.425715
0.805697,-0.227832,0.548867
0.766259,-0.351115,0.679627
0.706739,-0.468255,0.822854
0.624049,-0.575902,0.983653
0.516622,-0.670943,1.16625
0.379531,-0.746943,1.3754
0.214891,-0.799326,1.61006
0.0306209,-0.821661,1.86325
-0.155933,-0.810193,2.11965
-0.32743,-0.767241,2.36182
-0.476357,-0.700931,2.58194
-0.595728,-0.613509,2.7752
-0.685346,-0.508549,2.94289
-0.749984,-0.393058,3.09103
-0.79447,-0.27205,-3.05616
-0.82088,-0.146657,-2.9292
-0.831983,-0.0194676,-2.80724
-0.827842,0.108205,-2.68602
-0.807569,0.234891,-2.56162
-0.76989,0.357944,-2.42966
-0.713286,0.474881,-2.28513
-0.633725,0.582503,-2.12333
-0.527767,0.678713,-1.9404
-0.391719,0.756671,-1.73043
-0.223613,0.810109,-1.48876
-0.03508,0.832402,-1.22771
0.149927,0.820902,-0.970394
0.319794,0.778803,-0.727361
0.454697,0.703631,-0.510202
0.558353,0.609797,-0.320895
0.635577,0.503655,-0.154942
0.689205,0.388849,-0.0066671
0.722173,0.268563,0.129148
0.737808,0.145354,0.25753
0.733982,0.0172725,0.380189
0.715588,-0.108094,0.504174
0.681065,-0.230159,0.633166
0.630639,-0.344455,0.771424
0.561171,-0.450708,0.922331
0.463987,-0.540567,1.09393
0.344214,-0.613847,1.28468
0.203547,-0.665671,1.49406
0.0474414,-0.69209,1.71747
-0.113818,-0.690374,1.94565
-0.268788,-0.661038,2.16794
-0.404035,-0.606544,2.37585
-0.517955,-0.531906,2.56503
-0.605578,-0.442583,2.73685
-0.67238,-0.341636,2.89314
-0.72164,-0.231329,3.03618
-0.753651,-0.115626,-3.11241
-0.764772,0.00258989,-2.98137
-0.760364,0.121255,-2.85067
-0.734401,0.236388,-2.71528
-0.690965,0.346859,-2.57202
-0.628977,0.450913,-2.41857
-0.545784,0.544492,-2.24944
-0.440363,0.624631,-2.06096
-0.311851,0.685816,-1.85234
-0.160356,0.724393,-1.62597
0.00225116,0.735375,-1.38937
0.162426,0.719227,-1.15442
0.309501,0.676479,-0.931483
0.434041,0.608835,-0.728414
0.534611,0.523369,-0.546089
0.612797,0.42717,-0.380963
0.670382,0.321205,-0.230607
0.707768,0.208398,-0.0904289
0.72826,0.0917424,0.0430148
0.728967,-0.0268966,0.173612
0.714175,-0.144544,0.305444
0.682618,-0.258623,0.442788
0.633271,-0.36694,0.589006
0.564818,-0.468543,0.746194
0.475024,-0.558692,0.91976
0.358847,-0.63321,1.11225
0.219667,-0.685693,1.32484
0.0643818,-0.712916,1.55214
-0.0974613,-0.714171,1.78552
-0.253674,-0.6871,2.01367
-0.395255,-0.635492,2.22734
-0.515013,-0.56201,2.42153
-0.61053,-0.47271,2.59613
-0.683795,-0.371111,2.75348
-0.737361,-0.260783,2.89746
-0.773306,-0.144513,3.03202
-0.794083,-0.0249827,-3.12106
-0.799132,0.0962856,-2.9929
-0.787059,0.2173,-2.86303
-0.758347,0.33586,-2.72721
-0.709844,0.448626,-2.58014
-0.639533,0.553207,-2.41783
-0.542901,0.645011,-2.23544
-0.419187,0.719409,-2.0295
-0.268253,0.771666,-1.80037
-0.0985797,0.796518,-1.55378
0.076074,0.791457,-1.30206
0.240061,0.756507,-1.06027
0.383942,0.696823,-0.837746
0.501043,0.615911,-0.639391
0.593376,0.520171,-0.463976
0.66146,0.412637,-0.307659
0.709317,0.298104,-0.164696
0.738824,0.178422,-0.0314221
0.752296,0.057209,0.0972034
0.750268,-0.0646057,0.224237
0.733245,-0.184478,0.354153
0.699316,-0.301243,0.490118
0.645814,-0.411765,0.637285
0.571508,-0.513474,0.798984
0.474176,-0.601908,0.97852
0.352311,-0.673263,1.17909
0.208602,-0.722223,1.39957
0.0493689,-0.745371,1.63438
-0.115495,-0.740306,1.87305
-0.271396,-0.707272,2.10344
-0.409514,-0.648935,2.31686
-0.524283,-0.570883,2.5096
-0.614765,-0.477027,2.68184
-0.683352,-0.372246,2.83764
-0.732168,-0.259546,2.98033
-0.764469,-0.142468,3.11406
-0.780616,-0.022205,-3.04051
-0.782257,0.0980099,-2.91229
-0.768268,0.217502,-2.78182
-0.737465,0.334287,-2.64516
-0.687692,0.445426,-2.49798
-0.616266,0.547626,-2.33431
-0.520427,0.637546,-2.1511
-0.398264,0.709457,-1.94546
-0.252055,0.759041,-1.71801
-0.089337,0.781201,-1.47486
0.0768997,0.774452,-1.22833
0.232885,0.739667,-0.990819
0.368186,0.679805,-0.772288
0.478836,0.600494,-0.57574
0.564248,0.506004,-0.400447
0.626765,0.401356,-0.242818
0.669128,0.289425,-0.0982835
0.694167,0.173111,0.037383
0.702604,0.0546169,0.168253
0.695942,-0.0634344,0.298522
0.673772,-0.17969,0.431467
0.635705,-0.291064,0.571402
0.579401,-0.395817,0.721415
0.504011,-0.489455,0.886538
0.407387,-0.570036,1.06823
0.290074,-0.633003,1.26773
0.154533,-0.674642,1.48332
0.00777005,-0.691664,1.70947
-0.140308,-0.682811,1.93693
-0.278133,-0.64724,2.15574
-0.399485,-0.589564,2.35984
-0.499498,-0.514049,2.54636
-0.578864,-0.424484,2.71633
-0.638032,-0.324222,2.87152
-0.679071,-0.217016,3.01602
-0.703826,-0.104998,-3.1297
-0.712851,0.00945209,-2.9958
-0.706291,0.124131,-2.8619
-0.684497,0.236375,-2.72411
-0.645883,0.344333,-2.57913
-0.58903,0.444762,-2.42234
-0.511812,0.535615,-2.25104
-0.41301,0.61214,-2.06163
-0.292551,0.670873,-1.85377
-0.153766,0.707362,-1.62974
-0.00535847,0.718759,-1.39688
0.14044,0.702295,-1.16573
0.274249,0.661639,-0.945356
0.388972,0.599176,-0.741682
0.482098,0.519673,-0.556231
0.553545,0.427021,-0.387473
0.604889,0.32531,-0.232442
0.637696,0.217049,-0.0875087
0.653722,0.105497,0.0512017
0.6538,-0.00748955,0.186684
0.638548,-0.119248,0.32311
0.607515,-0.227916,0.464107
0.559526,-0.330974,0.612991
0.493731,-0.425981,0.772724
0.408275,-0.509704,0.946698
0.302862,-0.577365,1.13647
0.179785,-0.626098,1.34142
0.0434578,-0.652064,1.55825
-0.0980409,-0.65362,1.77972
-0.235256,-0.630346,1.9974
-0.35983,-0.58472,2.20403
-0.465969,-0.518889,2.39561
-0.552446,-0.437531,2.57133
-0.619571,-0.344388,2.73283
-0.668636,-0.243007,2.88295
-0.699912,-0.134185,3.02393
-0.715274,-0.0220399,-3.12296
-0.714601,0.091717,-2.98857
-0.698141,0.204571,-2.85177
-0.664873,0.314294,-2.70949
-0.613776,0.41842,-2.55743
-0.542523,0.51381,-2.3916
-0.449213,0.596722,-2.20859
-0.3327,0.663159,-2.00671
-0.195736,0.708505,-1.78661
-0.0450295,0.728648,-1.55403
0.108613,0.721734,-1.31873
0.25345,0.688661,-1.09146
0.380257,0.631674,-0.880323
0.485111,0.555871,-0.688313
0.56736,0.465496,-0.514806
0.628324,0.364624,-0.35696
0.668955,0.255969,-0.211937
0.692446,0.142892,-0.0746643
0.699374,0.0270342,0.0578048
0.690849,-0.0885575,0.189959
0.666505,-0.202155,0.325314
0.625463,-0.311485,0.467589
0.566217,-0.414547,0.619881
0.487193,-0.507599,0.786318
0.38529,-0.587778,0.970166
0.261871,-0.649492,1.17254
0.11944,-0.689117,1.39165
-0.0336637,-0.703065,1.62056
-0.18703,-0.690012,1.84905
-0.329999,-0.651415,2.068
-0.454801,-0.589833,2.27076
-0.557803,-0.509988,2.45474
-0.639184,-0.416181,2.62087
-0.700295,-0.312154,2.77239
-0.742969,-0.200885,2.91327
-0.768898,-0.0850549,3.04702
-0.77898,0.0336361,-3.1058
-0.7735,0.152701,-2.97516
-0.751577,0.270198,-2.84103
-0.712087,0.383618,-2.6988
-0.652839,0.491102,-2.54515
-0.570815,0.588568,-2.37443
-0.463691,0.671985,-2.18336
-0.330324,0.7366,-1.96905
-0.17327,0.77733,-1.73397
-0.00294278,0.789581,-1.48655
0.166906,0.772478,-1.24
0.321427,0.727225,-1.0077
0.452548,0.658143,-0.797063
0.557937,0.570964,-0.60919
0.637914,0.469853,-0.442365
0.695289,0.359225,-0.29262
0.733227,0.242527,-0.154752
0.753982,0.121768,-0.0245769
0.758989,-0.000329254,0.102143
0.74857,-0.122363,0.229191
0.721864,-0.242101,0.360432
0.677743,-0.357152,0.499879
0.614106,-0.4647,0.651747
0.528043,-0.561935,0.819926
0.417047,-0.644442,1.00883
0.281256,-0.707819,1.21956
0.124718,-0.746706,1.4494
-0.0439739,-0.75766,1.68977
-0.211188,-0.739144,1.92867
-0.364244,-0.693233,2.1538
-0.494418,-0.623823,2.35806
-0.59982,-0.536188,2.54066
-0.681159,-0.434559,2.70344
-0.741299,-0.323314,2.85054
-0.782383,-0.205407,2.9861
-0.806881,-0.0836378,3.11442
-0.815833,0.0401321,-3.04376
-0.809451,0.163982,-2.91863
-0.786881,0.285856,-2.7891
-0.746252,0.403801,-2.65007
-0.684946,0.514963,-2.49758
